title,author,stars,reviews,category_id,publishedDate,category_name
The Communist Manifesto,Karl Marx,4.4,5958,14,2023-09-24,Politics & Social Sciences
Ethics in the Real World: 90 Essays on Things That Matter – A Fully Updated and Expanded Edition,Peter Singer,4.2,19,14,2023-04-18,Politics & Social Sciences
Fearing the Black Body: The Racial Origins of Fat Phobia,Sabrina Strings,4.8,778,14,2019-05-07,Politics & Social Sciences
The Big Four: A Classic Detective eBook Replete with International Intrigue: Hercule Poirot series Book 5,Agatha Christie,4.2,5103,14,2023-08-27,Politics & Social Sciences
The Holy Spirit’s Presence: Accessing God's Power by Acknowledging Our Weakness,A. W. Tozer,4.8,101,14,2022-09-04,Politics & Social Sciences
Food and Place: A Critical Exploration,Pascale Joassart-Marcelli,4.7,17,14,2017-12-22,Politics & Social Sciences
Cost-Benefit Analysis: Concepts and Practice,Anthony E. Boardman,4.4,40,14,2018-07-19,Politics & Social Sciences
The Ethics of Ambiguity,Simone de Beauvoir,4.6,815,14,2018-05-08,Politics & Social Sciences
Fascism: A Warning,Madeleine Albright,4.7,5713,14,2019-01-29,Politics & Social Sciences
Strategies and Tactics of Behavioral Research and Practice,James M. Johnston,4.6,113,14,2019-07-11,Politics & Social Sciences
Research for Designers: A Guide to Methods and Practice,Gjoko Muratovski,4.4,8,14,2021-12-01,Politics & Social Sciences
Muscle: The Gripping Story of Strength and Movement,"MD Meals, Roy A.",4.7,10,14,2023-07-25,Politics & Social Sciences
Just Action: How to Challenge Segregation Enacted Under the Color of Law,Leah Rothstein,4.0,11,14,2023-06-01,Politics & Social Sciences
Viral Justice: How We Grow the World We Want,Ruha Benjamin,4.7,62,14,2022-10-11,Politics & Social Sciences
The Great Experiment: Why Diverse Democracies Fall Apart and How They Can Endure,Yascha Mounk,4.3,109,14,2022-04-19,Politics & Social Sciences
Learning Humility: A Year of Searching for a Vanishing Virtue,Richard J. Foster,4.5,42,14,2022-12-06,Politics & Social Sciences
The Anti-Mary Exposed: Rescuing the Culture from Toxic Femininity,Carrie Gress,4.8,1189,14,2019-03-01,Politics & Social Sciences
Superpower in Peril: A Battle Plan to Renew America,David McCormick,4.4,133,14,2023-03-14,Politics & Social Sciences
Criminology: A Sociological Understanding,Steven E. Barkan,4.7,29,14,2017-01-10,Politics & Social Sciences
The Complete Essays,M.E. De Montaigne,4.6,552,14,2023-09-25,Politics & Social Sciences
The Come Up: An Oral History of the Rise of Hip-Hop,Jonathan Abrams,4.7,67,14,2022-10-18,Politics & Social Sciences
"Research and Evaluation in Education and Psychology: Integrating Diversity With Quantitative, Qualitative, and Mixed Methods",Donna M. Mertens,4.5,134,14,2019-02-12,Politics & Social Sciences
Ideas Have Consequences: Expanded Edition,Richard M. Weaver,4.6,358,14,2022-12-22,Politics & Social Sciences
The Essays: A Selection (Penguin Classics),Michel Montaigne,4.6,201,14,2019-04-25,Politics & Social Sciences
Jane Eyre: The Original 1847 Unabridged and Complete Edition (Charlotte Brontë Classics),Charlotte Bronte,4.5,26,14,2023-09-24,Politics & Social Sciences
A Guide to the Psychology of Eating,Leighann R. Chaffee,4.5,4,14,2022-01-13,Politics & Social Sciences
The Revolution Will Not Be Funded: Beyond the Non-Profit Industrial Complex,INCITE! Women of Color Against Violence INCITE!,4.7,215,14,2017-03-02,Politics & Social Sciences
Obedience to Christ: Striving For the Greatest Wisdom of All,A. W. Tozer,4.9,45,14,2022-09-04,Politics & Social Sciences
Corrections (Justice Series) (The Justice Series),Leanne F. Alarid,4.4,125,14,2017-01-09,Politics & Social Sciences
The Divide: Global Inequality from Conquest to Free Markets,Jason Hickel,4.7,175,14,2018-02-13,Politics & Social Sciences
Social Problems: A Down-to-Earth Approach,Jim M. Henslin,4.4,14,14,2019-08-16,Politics & Social Sciences
Lost Kingdom: The Quest for Empire and the Making of the Russian Nation,Serhii Plokhy,4.5,207,14,2017-10-10,Politics & Social Sciences
Anthropological Theory for the Twenty-First Century: A Critical Approach,A. Lynn Bolles,4.7,4,14,2023-01-25,Politics & Social Sciences
The Drift: Stopping America's Slide to Socialism,Kevin A. Hassett,4.6,189,14,2021-11-02,Politics & Social Sciences
The Scythian Empire: Central Eurasia and the Birth of the Classical Age from Persia to China,Christopher I. Beckwith,4.0,53,14,2023-01-17,Politics & Social Sciences
The Caucasus: An Introduction,Thomas de Waal,4.6,120,14,2018-11-02,Politics & Social Sciences
"The Trump Files: An Account of the Trump Administration's Effect on American Democracy, Human Rights, Science and Public Health",Jack Hassard,4.1,28,14,2022-09-27,Politics & Social Sciences
The Russian Revolution,Sheila Fitzpatrick,4.3,242,14,2017-09-29,Politics & Social Sciences
Torn Apart: How the Child Welfare System Destroys Black Families--and How Abolition Can Build a Safer World,Dorothy Roberts,4.6,89,14,2022-04-05,Politics & Social Sciences
"The Steal - Volume I: Setting the Stage: The Deep State, Big Tech, Big Media, China, Absentee Ballots, the USPS, Non-Profits, and Rallies",Joe Hoft,4.7,157,14,2022-03-08,Politics & Social Sciences
"In the Closet of the Vatican: Power, Homosexuality, Hypocrisy; THE NEW YORK TIMES BESTSELLER",Frédéric Martel,4.2,1442,14,2019-02-21,Politics & Social Sciences
"A Progressive's Case for Bitcoin: A Path Toward a More Just, Equitable, and Peaceful World",C. Jason Maier,4.8,53,14,2023-06-18,Politics & Social Sciences
Killer in the Kremlin: The instant bestseller - a gripping and explosive account of Vladimir Putin's tyranny,John Sweeney,4.4,1330,14,2022-07-21,Politics & Social Sciences
"Lost Kingdom: Hawaii's Last Queen, the Sugar Kings, and America's First Imperial Adventure",Julia Flynn Siler,4.3,382,14,2019-04-24,Politics & Social Sciences
"American Constitutional Law, Volume Two: Constitutional Rights: Civil Rights and Civil Liberties, Twelfth Edition",Louis Fisher,4.5,34,14,2019-07-08,Politics & Social Sciences
The No Club: Putting a Stop to Women's Dead-End Work,Linda Babcock,4.6,107,14,2022-05-03,Politics & Social Sciences
The Conservative Sensibility,George F. Will,4.5,689,14,2019-06-04,Politics & Social Sciences
The Divine Nine: The History of African American Fraternities and Sororities,Lawrence C. Ross,4.8,941,14,2019-08-27,Politics & Social Sciences
"Speaking Being: Werner Erhard, Martin Heidegger, and a New Possibility of Being Human",Bruce Hyde,4.6,423,14,2019-07-31,Politics & Social Sciences
The Overlooked Americans: The Resilience of Our Rural Towns and What It Means for Our Country,Elizabeth Currid-Halkett,3.8,17,14,2023-06-06,Politics & Social Sciences
High Attitude: How Woke Liberals Ruined Aspen,Glenn K. Beaton,4.5,37,14,2023-04-25,Politics & Social Sciences
Complete Works of Swami Vivekananda,Swami Vivekananda,4.7,300,14,2019-04-09,Politics & Social Sciences
Women & Power: A Manifesto,Mary Beard,4.4,1308,14,2017-12-12,Politics & Social Sciences
"50 Years of Rolling Stone: The Music, Politics and People that Shaped Our Culture",Rolling Stone LLC,4.8,543,14,2022-08-16,Politics & Social Sciences
The Color of Money: Black Banks and the Racial Wealth Gap,Mehrsa Baradaran,4.8,2324,14,2017-09-14,Politics & Social Sciences
Online Searching: A Guide to Finding Quality Information Efficiently and Effectively,Karen Markey,5.0,1,14,2023-02-07,Politics & Social Sciences
"The Language of Yin: Yoga Themes, Sequences and Inspiration to Bring Your Class to Life and Life to Your Class (The Inspired Yoga Teacher)",Gabrielle Harris,4.8,1156,14,2019-09-30,Politics & Social Sciences
No Easy Answers: The Truth Behind Death at Columbine High School (20th Anniversary Edition),Brooks Brown,4.5,1162,14,2022-05-30,Politics & Social Sciences
The Flip: Epiphanies of Mind and the Future of Knowledge,Jeffrey John Kripal,4.5,141,14,2019-03-12,Politics & Social Sciences
"SUN TZU IN SPACE (EB): What International Relations, History, and Science Fiction Teach us about our Future",Gregory D. Miller,5.0,1,14,2023-03-14,Politics & Social Sciences
Bootstrapped: Liberating Ourselves from the American Dream,Alissa Quart,4.0,47,14,2023-03-14,Politics & Social Sciences
"Ethics: The Basics, 2nd Edition",John Mizzoni,4.3,35,14,2017-03-27,Politics & Social Sciences
Counseling and Educational Research: Evaluation and Application,Rick A. Houser,4.4,107,14,2019-03-09,Politics & Social Sciences
Crisis Intervention: A Practical Guide,Alan A. Cavaiola,4.6,45,14,2017-11-07,Politics & Social Sciences
"Recovering History, Constructing Race: The Indian, Black, and White Roots of Mexican Americans (Joe R. and Teresa Lozano Long Series in Latin American and Latino Art and cUlture)",Martha Menchaca,4.6,72,14,2022-02-24,Politics & Social Sciences
Spiritual Diversity in Social Work Practice: The Heart of Helping,Edward R Canda,4.4,33,14,2019-10-15,Politics & Social Sciences
"Doing Ethics: Moral Reasoning, Theory, and Contemporary Issues (Sixth Edition)",Lewis Vaughn,4.5,77,14,2021-12-15,Politics & Social Sciences
Rich Instinct: The World Is Yours if You Can Spot Its Lies,Alex Cespedes,4.8,42,14,2023-08-14,Politics & Social Sciences
Defeating Big Government Socialism: Saving America's Future,Newt Gingrich,4.7,605,14,2022-07-12,Politics & Social Sciences
Effective School Interventions: Evidence-Based Strategies for Improving Student Outcomes,Matthew K. Burns,4.5,146,14,2017-08-23,Politics & Social Sciences
Taking Back Trump's America: Why We Lost the White House and How We'll Win It Back,Peter Navarro,4.8,837,14,2022-09-20,Politics & Social Sciences
When McKinsey Comes to Town: The Hidden Influence of the World's Most Powerful Consulting Firm,Walt Bogdanich,4.1,827,14,2022-10-06,Politics & Social Sciences
The Chinese Invasion Threat: Taiwan’s Defense and American Strategy in Asia,Ian Easton,4.5,190,14,2017-11-13,Politics & Social Sciences
The Jungle Grows Back: America and Our Imperiled World,Robert Kagan,4.5,402,14,2018-09-18,Politics & Social Sciences
The Wake Up: Closing the Gap Between Good Intentions and Real Change,Michelle MiJung Kim,4.7,136,14,2021-09-28,Politics & Social Sciences
Women on Top,Nancy Friday,4.0,284,14,2019-09-05,Politics & Social Sciences
"Audio Culture, Revised Edition: Readings in Modern Music",Christoph Cox,4.7,40,14,2017-07-27,Politics & Social Sciences
Getting Real About Race,Stephanie M. McClure,4.5,16,14,2021-11-15,Politics & Social Sciences
Philosophy For Dummies,Tom Morris,4.2,24,14,2022-03-28,Politics & Social Sciences
Moral Theory: An Introduction,Mark Timmons,4.5,2,14,2022-01-17,Politics & Social Sciences
"The Vortex: A True Story of History's Deadliest Storm, an Unspeakable War, and Liberation",Scott Carney,4.6,186,14,2022-03-29,Politics & Social Sciences
"The Times They Were a-Changin': 1964, the Year the Sixties Arrived and the Battle Lines of Today Were Drawn",Robert S McElvaine,4.2,97,14,2022-06-07,Politics & Social Sciences
"Crown, Cloak, and Dagger: The British Monarchy and Secret Intelligence from Victoria to Elizabeth II (Georgetown Studies in Intelligence History)",Richard J. Aldrich,4.0,1,14,2023-09-01,Politics & Social Sciences
The Spear of Destiny,Trevor Ravenscroft,4.5,196,14,2023-06-23,Politics & Social Sciences
"The Good Country: A History of the American Midwest, 1800–1900",Jon Lauck,4.3,34,14,2022-11-21,Politics & Social Sciences
Ethical Leadership and Decision Making in Education: Applying Theoretical Perspectives to Complex Dilemmas,Joan Poliner Shapiro,4.6,36,14,2021-11-29,Politics & Social Sciences
"Global Problems: The Search for Equity, Peace, and Sustainability",Scott Sernau,4.4,8,14,2022-01-06,Politics & Social Sciences
The Communist Party of China: A Concise History,Bian Jizu,3.0,1,14,2021-07-01,Politics & Social Sciences
Trump on the Couch: Inside the Mind of the President,Justin A. Frank,4.4,424,14,2018-09-25,Politics & Social Sciences
How to Write a Master′s Thesis,Yvonne N. Bui,4.6,115,14,2019-08-09,Politics & Social Sciences
Singapore Is Still Not An Island: More Views on Singapore Foreign Policy,Bilahari Kausikan,4.5,2,14,2023-06-26,Politics & Social Sciences
"The Complete Book of Yoga Karma Yoga, Bhakti Yoga, Raja Yoga, Jnana Yoga",Swami Vivekananda,4.6,2639,14,2022-02-04,Politics & Social Sciences
Nadia Comaneci and the Secret Police: A Cold War Escape,Stejarel Olaru,3.9,17,14,2023-04-06,Politics & Social Sciences
In Sardinia: An Unexpected Journey in Italy,Jeff Biggers,4.1,15,14,2023-05-16,Politics & Social Sciences
"Dream Hoarders: How the American Upper Middle Class Is Leaving Everyone Else in the Dust, Why That Is a Problem, and What to Do About It",Richard V. Reeves,4.1,628,14,2022-11-01,Politics & Social Sciences
The Good-Enough Life,Avram Alpert,4.3,53,14,2022-04-19,Politics & Social Sciences
Third Eye Spies: Learn Remote Viewing from the Masters,Russell Targ,4.7,23,14,2023-05-01,Politics & Social Sciences
Grace Can Lead Us Home: A Christian Call to End Homelessness,Kevin Nye,4.8,109,14,2022-08-09,Politics & Social Sciences
Water Politics: Governing Our Most Precious Resource,David L. Feldman,4.0,6,14,2017-02-27,Politics & Social Sciences
Existential Physics: A Scientist's Guide to Life's Biggest Questions,Sabine Hossenfelder,4.4,846,14,2022-08-18,Politics & Social Sciences
The Concise 48 Laws Of Power (The Modern Machiavellian Robert Greene Book 5),Robert Greene,4.6,5500,14,2023-05-25,Politics & Social Sciences
Shattered: Inside Hillary Clinton's Doomed Campaign,Jonathan Allen,3.9,3915,14,2017-04-18,Politics & Social Sciences
Metaphysical Animals: How Four Women Brought Philosophy Back to Life,Clare Mac Cumhaill,4.6,109,14,2022-05-10,Politics & Social Sciences
HAWAII'S NIGHT MARCHERS: A History of the Huaka'i Pō,Robert Kapanui,4.6,38,14,2023-03-26,Politics & Social Sciences
"Blood and Ruins: The Great Imperial War, 1931-1945",Richard Overy,4.5,671,14,2021-08-26,Politics & Social Sciences
Global Politics,Ben Whitham,3.5,3,14,2023-03-31,Politics & Social Sciences
"The Big Con: How the Consulting Industry Weakens our Businesses, Infantilizes our Governments and Warps our Economies",Mariana Mazzucato,4.0,185,14,2023-02-23,Politics & Social Sciences
"The Cotton Kingdom: A Traveller's Observations On Cotton And Slavery In The American Slave States, 1853-1861",Frederick Law Olmsted,4.3,398,14,2017-08-28,Politics & Social Sciences
Lakota Woman,Richard Erdoes Mary Crow Dog,4.3,1336,14,2018-09-01,Politics & Social Sciences
Diet for a Small Planet (Revised and Updated),Frances Moore Lappé,4.6,267,14,2021-09-21,Politics & Social Sciences
The Truth About Vladimir Vladimirovich Putin,Gösta Iwasiuk,4.7,4,14,2023-09-12,Politics & Social Sciences
The Original Meaning of the Fourteenth Amendment: Its Letter and Spirit,Randy E. Barnett,4.7,110,14,2021-11-02,Politics & Social Sciences
The Seven Deadly Sins of White Christian Nationalism: A Call to Action (Religion in the Modern World),Carter Heyward,4.8,7,14,2022-09-15,Politics & Social Sciences
